-0.020508,0.15332,1.035156
-0.620605,-0.489746,1.219238
0.344727,1.321777,1.064453
0.287109,0.144531,1.067383
0.306152,0.623535,0.908203
0.036133,0.162109,1.342285
-0.137207,0.025391,1.016113
0.19873,0.164551,0.921875
0.507324,0.054199,0.929688
0.568359,0.012695,0.900879
1.851562,0.249512,-0.583496
0.570312,0.145996,0.538086
0.525391,0.47168,0.828613
0.376465,0.155762,1.04541
0.521973,0.192383,1.043457
0.460449,0.356445,1.006836
0.497559,0.23584,0.842285
0.48291,0.266113,0.788574
0.60791,0.775879,1.64209
0.458008,0.365234,0.808105
0.328613,0.142578,0.869141
0.284668,0.138672,0.925781
0.316406,0.221191,0.997559
0.408203,0.331055,0.953125
0.541992,0.433105,0.92334
0.573242,0.45752,0.811523
0.667969,0.401367,0.72998
0.710449,0.410156,0.763672
0.677734,0.344238,0.862793
0.649414,0.170898,0.908691
0.603027,0.179688,0.924316
0.591797,0.211426,0.96875
0.547852,0.211426,0.958984
0.517578,0.227539,0.972656
0.454102,0.28418,1.001953
0.546875,0.379883,0.957031
0.558105,0.408691,0.966797
0.589355,0.446777,0.993164
0.595215,0.425781,0.982422
0.595215,0.375977,0.98877
0.59082,0.327148,0.972656
0.569336,0.256836,0.919922
0.471191,0.223633,0.878418
0.641113,0.26123,0.859863
0.693848,0.147949,0.582031
0.703613,0.339844,0.802734
0.686523,0.270508,0.804688
0.686035,0.460938,0.72998
0.432129,0.396484,0.509766
-0.050781,0.760254,0.422852
-0.349609,0.937988,0.400879
-0.532227,0.337402,0.387207
-0.570801,-0.212891,0.518066
-0.342285,-0.111816,0.431152
-0.273438,0.048828,0.376953
-0.103027,0.352539,0.270996
-0.022949,0.480957,0.283203
-0.000488,0.46875,0.314453
0.083984,0.382324,0.376953
0.22168,0.340332,0.484375
0.252441,0.337402,0.538086
0.379883,0.361816,0.635254
0.418457,0.397461,0.691895
0.404297,0.374023,0.70752
0.446289,0.311523,0.775391
0.496582,0.224609,0.853027
0.521973,0.202637,0.921875
0.493164,0.206055,0.98584
0.638184,0.189941,0.980469
0.75293,0.175781,0.980469
1.049805,0.23291,1.040039
1.043945,0.39502,1.036133
0.805176,0.483887,1.062988
0.70166,0.48584,1.069336
0.493652,0.453125,1.11084
0.387695,0.441895,1.098145
0.266602,0.436523,1.160645
0.123535,0.418457,1.17627
0.185059,0.39209,1.124512
0.275391,0.408203,1.083008
0.466309,0.407715,1.055664
0.507812,0.32959,1.140625
0.515625,0.319336,1.186523
0.529297,0.317871,1.266113
0.458008,0.355469,1.310547
0.393555,0.371582,1.327637
0.212402,0.365723,1.31543
0.054688,0.364746,1.291504
0.010254,0.385742,1.262207
0.027832,0.441406,1.220703
0.046387,0.53418,1.109863
0.150879,0.593262,1.083496
0.195312,0.659668,1.200195
0.154785,0.568359,1.278809
0.24707,0.520996,1.310547
0.369629,0.523438,1.367188
0.129883,0.699219,1.486328
0.061523,0.54541,1.515137
0.229004,0.295898,1.407227
0.205078,0.319824,1.330566
0.098145,0.354004,1.262695
0.064941,0.361816,1.140625
0.193359,0.305176,0.987305
0.225098,0.293457,0.936523
0.250488,0.339844,0.87793
0.278809,0.404785,0.87207
0.303223,0.441895,0.839355
0.304199,0.493652,0.835938
0.308594,0.51416,0.832031
0.303223,0.542969,0.803223
0.284668,0.580078,0.794434
0.269043,0.610352,0.785156
0.24707,0.60498,0.777344
0.246094,0.641602,0.757812
0.228516,0.637207,0.740234
0.234863,0.643066,0.718262
0.213867,0.637695,0.705078
0.211426,0.642578,0.729004
0.196289,0.598633,0.741211
0.199707,0.584961,0.743652
0.197754,0.583496,0.812988
0.213379,0.582031,0.824707
0.274414,0.577637,0.893555
0.330078,0.618164,0.936035
0.364258,0.646973,0.953613
0.378906,0.642578,0.98291
0.381836,0.660156,0.983887
0.399414,0.657227,0.961914
0.353027,0.613281,0.907227
0.293457,0.586426,0.855957
0.28125,0.567383,0.825684
0.277344,0.550781,0.77832
0.304688,0.543945,0.758301
0.327148,0.539551,0.744141
0.348145,0.537109,0.73877
0.399414,0.519531,0.746094
0.425293,0.525391,0.785156
0.417969,0.546387,0.780762
0.479004,0.549805,0.800293
0.494141,0.555664,0.845215
0.516113,0.566895,0.836914
0.518066,0.566895,0.838867
0.496094,0.57373,0.811523
0.479492,0.571289,0.807129
0.443848,0.589844,0.790527
0.399414,0.594238,0.768066
0.375977,0.594238,0.760742
0.330078,0.597656,0.757812
0.301758,0.583008,0.754883
0.302734,0.602051,0.779785
0.268066,0.604492,0.774414
0.284668,0.608398,0.811035
0.279297,0.607422,0.806152
0.301758,0.597168,0.81543
0.321289,0.592773,0.822266
0.34082,0.589355,0.806152
0.363281,0.594727,0.794434
0.378418,0.587891,0.795898
0.383301,0.580566,0.799805
0.396973,0.572266,0.772949
0.394531,0.580078,0.787109
0.396973,0.586426,0.783691
0.408691,0.574707,0.771484
0.396973,0.564453,0.784668
0.378418,0.57959,0.785645
0.375488,0.579102,0.779785
0.387695,0.58252,0.789062
0.379395,0.57373,0.774414
0.380371,0.588867,0.763184
0.38623,0.589355,0.767578
0.378906,0.598633,0.777832
0.383301,0.588379,0.784668
0.377441,0.582031,0.790039
0.370117,0.580566,0.764648
0.379395,0.597656,0.781738
0.37207,0.601562,0.780762
0.375488,0.586914,0.770996
0.356445,0.569336,0.778809
0.354492,0.580566,0.78125
0.378418,0.586426,0.77002
0.350586,0.575195,0.789062
0.373047,0.585449,0.791016
0.377441,0.584961,0.781738
0.368164,0.576172,0.788086
0.372559,0.594238,0.787598
0.374512,0.586426,0.785156
0.378906,0.578613,0.786133
0.384277,0.580078,0.782715
0.368652,0.586426,0.776367
0.395996,0.581055,0.768555
0.380371,0.575195,0.782715
0.371094,0.59082,0.772949
0.386719,0.592773,0.78418
0.383301,0.591797,0.776367
0.375,0.586426,0.78418
0.378906,0.583984,0.785156
0.369141,0.59082,0.780762
0.383301,0.580078,0.789551
0.373047,0.573242,0.783203
0.380859,0.578613,0.788086
0.358398,0.57959,0.805664
0.387695,0.591797,0.777832
0.376953,0.578125,0.786133
0.393066,0.588379,0.786133
0.371094,0.587891,0.779297
0.38916,0.603027,0.777832
0.373535,0.603516,0.780762
0.389648,0.60498,0.791504
0.387695,0.622559,0.78418
0.38623,0.62793,0.779297
0.374023,0.616211,0.795898
0.376465,0.627441,0.790527
0.367676,0.604004,0.788574
0.369141,0.614746,0.802734
0.388184,0.61084,0.809082
0.406738,0.622559,0.791016
0.427246,0.623047,0.80957
0.420898,0.633301,0.82373
0.445312,0.645508,0.838379
0.454102,0.634277,0.818848
0.40332,0.636719,0.838867
0.378906,0.59668,0.861816
0.362305,0.590332,0.868652
0.374023,0.575684,0.916016
0.466797,0.586914,0.979004
0.547363,0.646484,0.998535
0.607422,0.722656,1.07959
0.550781,0.656738,1.110352
0.445312,0.637207,1.140137
0.298828,0.498047,1.133301
0.213867,0.496582,1.139648
0.218262,0.496094,1.148926
0.233398,0.450195,1.132324
0.193359,0.40332,1.093262
0.175293,0.382324,1.076172
0.123047,0.350586,1.046875
0.067871,0.32666,0.985352
0.038086,0.317871,0.97168
-0.039062,0.316895,0.910156
-0.04541,0.333984,0.876465
-0.050293,0.306641,0.845703
-0.038574,0.290039,0.799316
-0.015137,0.268066,0.771484
0.020508,0.260254,0.779785
0.085449,0.284668,0.768066
0.121094,0.331543,0.784668
0.140625,0.351074,0.791016
0.141602,0.386719,0.76123
0.167969,0.36084,0.702637
0.18457,0.364746,0.68457
0.259766,0.377441,0.655762
0.305664,0.372559,0.638672
0.309082,0.355469,0.643555
0.330566,0.380859,0.666992
0.337891,0.419922,0.683105
0.354004,0.431152,0.711914
0.359375,0.450195,0.75293
0.350586,0.460938,0.79834
0.366211,0.446777,0.83252
0.355469,0.459961,0.814453
0.348633,0.45752,0.819336
0.335938,0.450195,0.772461
0.339355,0.475098,0.755371
0.359375,0.458008,0.725586
0.349609,0.468262,0.693359
0.32373,0.48291,0.69043
0.308594,0.498047,0.652832
0.28418,0.526367,0.614746
0.286133,0.544922,0.597168
0.241211,0.553711,0.550293
0.231445,0.584961,0.499512
0.249023,0.605469,0.487793
0.333496,0.65918,0.454102
0.443359,0.75,0.460938
0.492676,0.783691,0.479004
0.511719,0.86377,0.497559
0.509766,0.929688,0.499512
0.48291,0.944824,0.495605
0.458496,0.978516,0.48291
0.415039,1.000977,0.460449
0.388672,1.00293,0.452148
0.317871,0.994141,0.442383
0.278809,0.986328,0.423828
0.252441,0.992676,0.420898
0.242188,1.0,0.41748
0.208008,1.046875,0.428223
0.205078,1.074219,0.43457
0.183105,1.12793,0.440918
0.152832,1.174805,0.452637
0.163086,1.210449,0.439941
0.152832,1.238281,0.40332
0.151855,1.26709,0.37793
0.155762,1.279785,0.361328
0.181152,1.303223,0.327148
0.185547,1.319824,0.313965
0.18457,1.317383,0.280273
0.215332,1.299316,0.260742
0.221191,1.290527,0.223145
0.209473,1.32373,0.228516
0.218262,1.314453,0.189941
0.205078,1.294922,0.165039
0.196289,1.29541,0.15625
0.178223,1.299316,0.13916
0.190918,1.291504,0.142578
0.198242,1.316406,0.141602
0.210449,1.325684,0.138672
0.202637,1.319824,0.132324
0.211426,1.316406,0.131836
0.211914,1.346191,0.126465
0.22168,1.359863,0.125977
0.22168,1.349609,0.134277
0.219238,1.356934,0.117188
0.214844,1.337891,0.118164
0.227051,1.3125,0.085449
0.230469,1.30127,0.087891
0.244141,1.289551,0.066895
0.250488,1.291504,0.054199
0.277344,1.302734,0.051758
0.296387,1.263184,0.057129
0.314941,1.19873,0.076172
0.312988,1.173828,0.096191
0.341309,1.095215,0.108887
0.373535,0.99707,0.11084
0.374512,0.986328,0.113281
0.37207,0.981445,0.105469
0.356445,1.000977,0.081055
0.359375,1.026367,0.076172
0.368164,1.048828,0.057129
0.383301,1.000977,0.041992
0.374023,1.002441,0.039551
0.377441,0.945312,0.038086
0.362305,0.869141,0.055176
0.360352,0.859863,0.047852
0.330078,0.824219,0.063965
0.271973,0.786621,0.080078
0.255859,0.78125,0.077148
0.245117,0.764648,0.078125
0.21875,0.740723,0.089844
0.226074,0.744141,0.094238
0.205566,0.741211,0.085449
0.220703,0.743164,0.11084
0.23291,0.757812,0.095703
0.246094,0.737793,0.117676
0.26416,0.720703,0.143555
0.271973,0.713867,0.138672
0.27832,0.699707,0.158691
0.269531,0.722168,0.171387
0.291504,0.716797,0.19043
0.279297,0.722168,0.22168
0.294434,0.733398,0.230469
0.302246,0.72998,0.240723
0.307617,0.746094,0.256836
0.332031,0.755371,0.27832
0.338867,0.776367,0.302246
0.355957,0.804688,0.341309
0.36084,0.835938,0.384766
0.37207,0.84082,0.395508
0.34668,0.86084,0.428711
0.346191,0.887207,0.433105
0.355469,0.933594,0.446289
0.333008,0.964355,0.45752
0.354492,1.001465,0.463867
0.360352,1.008301,0.441895
0.366699,1.020508,0.418945
0.396973,1.053223,0.452148
0.397949,1.096191,0.449219
0.414062,1.143066,0.458496
0.375,1.159668,0.496582
0.339844,1.192383,0.529297
0.321289,1.178711,0.541504
0.311523,1.140137,0.509277
0.325684,1.082031,0.493164
0.311523,1.070312,0.471191
0.349609,1.033203,0.432617
0.380859,1.003906,0.441895
0.37207,1.007324,0.432617
0.396484,0.991211,0.416992
0.354004,0.986816,0.431641
0.34668,0.983398,0.443848
0.327148,0.947266,0.450684
0.314941,0.890625,0.423828
0.313477,0.873047,0.438965
0.297363,0.811035,0.426758
0.29248,0.777832,0.417969
0.289551,0.758789,0.409668
0.261719,0.744629,0.397461
0.241699,0.725586,0.39209
0.242676,0.725098,0.375
0.256348,0.687988,0.382324
0.305664,0.709473,0.400879
0.342773,0.727539,0.35498
0.615234,0.826172,0.272949
0.957031,0.974609,0.260254
1.006348,1.047852,0.309082
0.956055,1.094727,0.398926
0.95752,1.049316,0.530762
0.993652,0.99707,0.650391
1.22168,0.938477,0.856934
1.519043,0.992676,1.002441
1.59375,1.042969,1.006836
1.699707,1.053223,0.990234
1.60791,0.930176,0.949219
1.52002,0.820801,0.939453
1.194336,0.604004,0.897461
0.885742,0.38916,0.874023
0.743652,0.284668,0.878906
0.552246,0.14209,0.838379
0.507324,0.053223,0.785156
0.491699,0.04834,0.761719
0.416992,0.126953,0.67334
0.352051,0.209473,0.639648
0.334473,0.277344,0.628906
0.245117,0.388184,0.606445
0.141602,0.434082,0.546875
0.068359,0.435547,0.521973
-0.004883,0.446289,0.435059
-0.07959,0.439453,0.418457
-0.083984,0.438477,0.457031
-0.083496,0.442383,0.469238
-0.035156,0.464844,0.523926
-0.057617,0.47168,0.553711
-0.094727,0.499512,0.57666
-0.108398,0.513672,0.594238
-0.116211,0.51709,0.603516
-0.209473,0.487793,0.50293
-0.167969,0.413086,0.464844
-0.172852,0.394043,0.457031
-0.136719,0.342285,0.51709
-0.07373,0.32959,0.599121
0.006836,0.313477,0.703125
0.070801,0.318848,0.717773
0.192383,0.248535,0.737793
0.300293,0.191406,0.837402
0.254395,0.165527,0.904297
-0.077637,0.071777,1.035645
-0.41748,-0.033203,1.128906
-0.482422,-0.080566,1.102539
-0.306152,-0.118652,1.128906
0.039551,-0.187012,1.08252
0.162109,-0.22168,1.033203
0.212891,-0.200684,0.92627
0.275391,-0.213379,0.979492
0.270508,-0.188477,1.060547
0.186523,-0.147461,1.222168
0.169922,-0.201172,1.294922
0.183594,-0.234375,1.307617
0.233398,-0.245117,1.208496
0.302734,-0.268555,1.096191
0.340332,-0.294922,1.081055
0.37207,-0.317871,1.035156
0.460449,-0.287109,1.080566
0.43457,-0.273438,1.072266
0.480957,-0.250488,1.110352
0.644531,-0.212402,1.106445
0.695312,-0.22168,1.094238
0.773926,-0.256836,0.977051
0.800293,-0.231445,0.88623
0.769531,-0.172363,0.839355
1.050293,-0.112305,0.818848
1.025391,-0.104492,0.867676
1.009766,-0.098633,0.980469
0.861328,-0.110352,1.060059
0.858887,-0.155273,0.951172
0.864258,-0.172852,0.902832
0.87207,-0.216309,0.674805
0.90332,-0.226074,0.54248
0.908203,-0.199707,0.557617
0.879883,-0.193359,0.565918
0.800293,-0.129883,0.675781
0.8125,-0.133789,0.766602
0.643066,-0.130371,0.98877
0.526367,-0.105469,1.319336
0.463379,-0.109375,1.429199
0.390625,-0.041992,1.567871
0.173828,-0.067383,1.331055
0.038086,-0.09375,1.081055
-0.043945,-0.109375,0.912598
-0.240723,-0.021973,1.010254
-0.220703,0.000488,0.96875
-0.168457,0.047363,0.837402
-0.262207,-0.088867,0.508789
-0.27002,-0.07666,0.286621
-0.288086,-0.102051,-0.061523
-0.133301,-0.049805,-0.182129
-0.038086,0.03418,-0.257812
0.121094,0.155762,-0.342285
0.130371,0.250977,-0.366699
0.123535,0.383789,-0.293457
0.125488,0.450195,-0.260742
0.126953,0.567383,-0.159668
0.126465,0.686523,-0.072266
0.123047,0.762207,-0.026855
0.17041,0.861816,-0.052734
0.214844,0.932129,-0.060547
0.252441,0.968262,-0.063965
0.297363,1.019531,-0.112305
0.328125,1.126465,-0.115234
0.304688,1.155762,-0.101562
0.356445,1.311523,-0.083984
0.388672,1.438965,-0.041016
0.369141,1.487305,-0.024414
0.308105,1.589844,0.009277
0.400879,1.660156,0.15332
0.482422,1.736816,0.273438
0.63916,1.922363,0.40625
0.731445,2.184082,0.54248
0.73877,2.32666,0.552734
0.668457,2.451172,0.531738
0.646973,2.383301,0.524902
0.614746,2.31543,0.541016
0.58252,2.185547,0.554199
0.54248,2.141113,0.544922
0.569824,2.138184,0.555176
0.617676,2.097168,0.597168
0.669922,2.013184,0.687988
0.686523,1.941895,0.722656
0.670898,1.775391,0.775879
0.647949,1.595215,0.776855
0.614746,1.514648,0.777344
0.59375,1.416504,0.754395
0.543945,1.339355,0.726562
0.539062,1.308594,0.728027
0.533691,1.263672,0.714844
0.544922,1.169434,0.723145
0.558105,1.158691,0.745605
0.546387,1.083984,0.742676
0.567871,1.01709,0.72168
0.571777,0.994629,0.754395
0.54248,0.979004,0.776367
0.517578,0.959961,0.769043
0.488281,0.964844,0.777832
0.472656,0.927246,0.756348
0.424316,0.898926,0.731934
0.402832,0.866699,0.722168
0.356445,0.836914,0.696777
0.320801,0.797852,0.689453
0.313965,0.765625,0.679688
0.284668,0.745117,0.65918
0.28125,0.751465,0.63623
0.287598,0.768066,0.569336
0.279785,0.77002,0.529785
0.291016,0.78125,0.474609
0.296875,0.788574,0.438965
0.366211,0.798828,0.402344
0.4375,0.858398,0.370605
0.44873,0.915527,0.347656
0.446777,0.972168,0.325195
0.472168,1.018555,0.294922
0.490234,1.083496,0.245605
0.463379,1.10498,0.219238
0.38916,1.157227,0.17627
0.472656,1.265137,0.155273
0.543457,1.313477,0.16748
0.602051,1.418457,0.205078
0.567383,1.453613,0.222656
0.543457,1.445312,0.22998
0.513672,1.410645,0.223633
0.519043,1.375488,0.16748
0.531738,1.375,0.119629
0.519043,1.418945,0.084473
0.533203,1.486816,0.052246
0.526855,1.565918,0.026855
0.550293,1.609863,0.01709
0.583984,1.688477,-0.010254
0.55957,1.709961,-0.002441
0.538086,1.759277,0.005371
0.501465,1.699707,0.049316
0.486816,1.637207,0.04248
0.430176,1.529785,0.083984
0.446289,1.479004,0.077148
0.460938,1.509766,0.061035
0.461426,1.57373,0.058105
0.458496,1.654297,0.079102
0.43457,1.663086,0.087402
0.40332,1.579102,0.081055
0.372559,1.376465,0.071289
0.353027,1.263184,0.060547
0.313965,1.111816,0.038086
0.297363,1.025879,0.04541
0.289062,1.007812,0.067871
0.241699,0.960938,0.086426
0.23291,0.90332,0.078125
0.205078,0.861328,0.082031
0.196289,0.867676,0.066406
0.181641,0.827148,0.083984
0.171387,0.82959,0.087402
0.157227,0.781738,0.08252
0.179688,0.731934,0.07666
0.172363,0.691406,0.089355
0.17627,0.63623,0.088867
0.163086,0.571289,0.120605
0.150391,0.571289,0.100586
0.141113,0.546875,0.099609
0.115723,0.565918,0.089355
0.09668,0.538574,0.09082
0.061523,0.53125,0.089355
0.046875,0.527832,0.100098
0.060059,0.548828,0.081543
0.061523,0.541016,0.096191
0.083984,0.572754,0.084473
0.081055,0.591309,0.086914
0.100098,0.603027,0.10791
0.114746,0.621094,0.119629
0.109863,0.63916,0.119141
0.10791,0.673828,0.145996
0.105957,0.699219,0.165527
0.087891,0.708984,0.19043
0.10791,0.734375,0.206055
0.113281,0.751953,0.192383
0.157227,0.779785,0.214355
0.155273,0.80127,0.22168
0.164062,0.893555,0.244141
0.181152,0.996582,0.248535
0.179199,1.053711,0.249512
0.172363,1.17334,0.257812
0.188477,1.259766,0.243652
0.17041,1.292969,0.246582
0.180176,1.311523,0.250488
0.175293,1.352539,0.274902
0.185059,1.396484,0.278809
0.176758,1.51416,0.330078
0.174805,1.663086,0.328613
0.179688,1.731445,0.350098
0.134766,1.788574,0.375488
0.143555,1.764648,0.406738
0.152832,1.729004,0.456055
0.154297,1.621094,0.47998
0.143066,1.566406,0.510254
0.139648,1.544922,0.517578
0.134766,1.481445,0.492188
0.124023,1.391113,0.459473
0.133789,1.306641,0.43457
0.134277,1.188477,0.345215
0.137695,1.085449,0.268555
0.131836,1.031738,0.256836
0.119141,1.009277,0.209961
0.084473,0.998047,0.216797
0.101074,1.024414,0.199219
0.090332,1.034668,0.216797
0.106934,1.031738,0.244141
0.13623,1.04248,0.255371
0.188477,1.010742,0.227051
0.237305,0.979492,0.221191
0.24707,0.966309,0.219727
0.28418,0.930664,0.19043
0.317383,0.890137,0.184082
0.323242,0.876465,0.180176
0.345215,0.811035,0.198242
0.35791,0.79248,0.19873
0.367676,0.769531,0.199707
